Date,AMZN,MSFT,TSLA,GOOG,AAPL,FB,JNJ,V,PG
2018-02-22,1485.3399658203125,88.7822036743164,346.1700134277344,1106.6300048828123,166.96363830566406,178.99000549316406,121.39089965820312,118.47772216796876,75.10027313232422
2018-02-23,1500.0,91.03732299804688,352.04998779296875,1126.7900390625,169.86734008789062,183.2899932861328,123.362548828125,120.9874267578125,75.29535675048828
2018-02-26,1521.949951171875,92.35360717773438,357.4200134277344,1143.75,173.2259521484375,184.92999267578125,124.19949340820312,122.62117767333984,75.83418273925781
2018-02-27,1511.97998046875,91.17283630371094,350.989990234375,1118.2900390625,172.66461181640625,181.4600067138672,123.82332611083984,121.42046356201172,74.82157897949219
2018-02-28,1512.449951171875,90.75664520263672,343.05999755859375,1104.72998046875,172.4032745361328,178.32000732421875,122.14000701904295,120.99727630615234,72.94499206542969
2018-03-01,1493.449951171875,89.8662109375,330.92999267578125,1069.52001953125,169.38336181640625,175.94000244140625,119.69493865966795,118.49739837646484,73.11221313476562
2018-03-02,1500.25,90.05978393554688,335.1199951171875,1078.9200439453123,170.5545654296875,176.6199951171875,121.1431884765625,118.8615493774414,73.85541534423828
2018-03-05,1523.6099853515625,90.63082122802734,333.3500061035156,1090.9300537109377,171.14500427246094,180.3999938964844,122.05535888671876,119.9540023803711,74.58931732177734
2018-03-06,1537.6400146484375,90.32109832763672,328.20001220703125,1095.06005859375,170.9998016357422,179.77999877929688,120.57894134521484,119.14697265625,74.33848571777344
2018-03-07,1545.0,90.84374237060548,332.29998779296875,1109.6400146484377,169.41244506835938,183.7100067138672,121.35006713867188,119.92449188232422,73.53956604003906
2018-03-08,1551.8599853515625,91.39543151855469,329.1000061035156,1126.0,171.26113891601562,182.33999633789062,124.19007873535156,120.28864288330078,74.29203796386719
2018-03-09,1578.8900146484375,93.43762969970705,327.1700134277344,1160.0400390625,174.20355224609375,185.22999572753903,125.82638549804688,122.5424575805664,74.58931732177734
2018-03-12,1598.3900146484375,93.66022491455078,345.510009765625,1164.5,175.88771057128906,184.75999450683597,124.7261199951172,122.2767105102539,74.18987274169922
2018-03-13,1588.1800537109375,91.37608337402344,341.8399963378906,1138.1700439453125,174.1938934326172,181.8800048828125,126.3436508178711,121.2531509399414,74.05980682373047
2018-03-14,1591.0,90.83406829833984,326.6300048828125,1149.489990234375,172.71298217773438,184.19000244140625,124.43460083007812,120.64295196533205,73.39092254638672
2018-03-15,1582.3199462890625,91.1534652709961,325.6000061035156,1149.5799560546875,172.91624450683594,183.8600006103516,125.13047790527344,121.4598388671875,73.0843505859375
2018-03-16,1571.6800537109375,91.55996704101562,321.3500061035156,1135.72998046875,172.30648803710938,185.08999633789062,125.71353149414062,122.56212615966795,73.36305236816406
2018-03-19,1544.9300537109375,89.90491485595703,313.55999755859375,1099.8199462890623,169.6737823486328,172.55999755859375,122.47855377197266,121.26299285888672,73.07506561279297
2018-03-20,1586.510009765625,90.13719940185548,310.54998779296875,1097.7099609375,169.61570739746094,168.14999389648438,123.3907470703125,122.93614196777344,72.7499008178711
2018-03-21,1581.8599853515625,89.50809478759766,316.5299987792969,1090.8800048828123,165.7731170654297,169.38999938964844,123.3719253540039,121.27284240722656,71.57007598876953
2018-03-22,1544.9200439453125,86.904541015625,309.1000061035156,1049.0799560546877,163.4307861328125,164.88999938964844,119.78898620605469,118.09387969970705,70.98480987548828
2018-03-23,1495.56005859375,84.37842559814453,301.5400085449219,1021.5700073242188,159.64625549316406,159.38999938964844,117.64485168457031,115.15113067626952,70.52030181884766
2018-03-26,1555.8599853515625,90.76632690429688,304.17999267578125,1053.2099609375,167.22499084472656,160.05999755859375,119.7983856201172,118.73360443115234,70.98480987548828
2018-03-27,1497.050048828125,86.5948257446289,279.17999267578125,1005.0999755859376,162.9371337890625,152.22000122070312,119.62911987304688,115.54480743408205,72.2668228149414
2018-03-28,1431.4200439453125,86.51737976074219,257.77999877929693,1004.5599975585938,161.1368408203125,153.02999877929688,119.85481262207031,115.14128112792969,73.24226379394531
2018-03-29,1447.3399658203125,88.33698272705078,266.1300048828125,1031.7900390625,162.39512634277344,159.7899932861328,120.51310729980469,117.729736328125,73.6510238647461
2018-04-02,1371.989990234375,85.67535400390625,252.47999572753903,1006.469970703125,161.33042907714844,155.38999938964844,117.13704681396484,116.5191650390625,71.90452575683594
2018-04-03,1392.050048828125,86.82710266113281,267.52999877929693,1013.4099731445312,162.9855499267578,156.11000061035156,120.7011947631836,117.3163604736328,72.8892593383789
2018-04-04,1410.5699462890625,89.36292266845703,286.94000244140625,1025.1400146484377,166.10220336914062,155.10000610351562,122.638427734375,117.91671752929688,73.43737030029297
2018-04-05,1451.75,89.41130065917969,305.7200012207031,1027.81005859375,167.25399780273438,159.33999633789062,122.92056274414062,119.2749252319336,73.20512390136719
2018-04-06,1405.22998046875,87.33039855957031,299.29998779296875,1007.0399780273438,162.97589111328125,157.1999969482422,120.4660873413086,115.84007263183594,72.86139678955078
2018-04-09,1406.0799560546875,87.85303497314453,289.6600036621094,1015.4500122070312,164.59225463867188,157.92999267578125,121.76385498046876,116.912841796875,72.61055755615234
2018-04-10,1436.219970703125,89.8952407836914,304.70001220703125,1031.6400146484377,167.6895751953125,165.0399932861328,122.48794555664062,118.81233978271484,72.80564880371094
2018-04-11,1427.050048828125,88.90802001953125,300.92999267578125,1019.969970703125,166.9055633544922,166.32000732421875,121.90489959716795,117.88719940185548,72.7127456665039
2018-04-12,1448.5,90.57273864746094,294.0799865722656,1032.510009765625,168.551025390625,163.8699951171875,122.6572265625,119.15681457519531,72.2668228149414
2018-04-13,1430.7900390625,90.08881378173828,300.3399963378906,1029.27001953125,169.12203979492188,164.52000427246094,122.83590698242188,118.84187316894531,72.80564880371094
2018-04-16,1441.5,91.14378356933594,291.2099914550781,1037.97998046875,170.17710876464844,164.8300018310547,123.90795135498048,119.9540023803711,73.02859497070312
2018-04-17,1503.8299560546875,92.98271942138672,287.69000244140625,1074.1600341796877,172.5194091796875,168.66000366210938,122.76066589355469,121.84368896484376,72.86139678955078
2018-04-18,1527.8399658203125,93.34083557128906,293.3500061035156,1072.0799560546877,172.1322479248047,166.36000061035156,120.10872650146484,122.51293182373048,72.64772033691406
2018-04-19,1556.9100341796875,93.0214385986328,300.0799865722656,1087.699951171875,167.25399780273438,168.10000610351562,119.94886016845705,122.00114440917969,70.27295684814453
2018-04-20,1527.489990234375,91.94710540771484,290.239990234375,1072.9599609375,160.40122985839844,166.27999877929688,119.11189270019531,122.23734283447266,69.19473266601561
2018-04-23,1517.8599853515625,92.28585815429688,283.3699951171875,1067.449951171875,159.93666076660156,165.83999633789062,119.27176666259766,122.49324798583984,68.44464111328125
2018-04-24,1460.0899658203125,90.12752532958984,283.4599914550781,1019.97998046875,157.71047973632812,159.69000244140625,118.66990661621094,119.3536376953125,67.97584533691406
2018-04-25,1460.1700439453125,89.34355163574219,280.69000244140625,1021.1799926757812,158.3976593017578,159.69000244140625,119.20594787597656,119.29459381103516,67.78833770751953
2018-04-26,1517.9599609375,91.23089599609376,285.4800109863281,1040.0400390625,158.94937133789062,174.16000366210938,120.38143157958984,125.07183837890624,68.21025085449219
2018-04-27,1572.6199951171875,92.74076080322266,294.0799865722656,1030.050048828125,157.11036682128906,173.58999633789062,120.62594604492188,124.01873779296876,68.26650238037111
2018-04-30,1566.1300048828125,90.51466369628906,293.8999938964844,1017.3300170898438,159.95599365234375,172.0,118.95201873779295,124.87499237060548,67.82583618164061
2018-05-01,1582.260009765625,91.94710540771484,299.9200134277344,1037.31005859375,163.6727294921875,173.86000061035156,118.5006332397461,125.49504852294922,67.46954345703125
2018-05-02,1569.6800537109375,90.5050048828125,301.1499938964844,1024.3800048828123,170.90301513671875,176.07000732421875,116.14021301269531,124.38290405273438,66.51320648193361
2018-05-03,1572.0799560546875,91.0469970703125,284.45001220703125,1023.719970703125,171.2127227783203,174.02000427246094,115.69821166992188,125.1702651977539,66.90699768066406
2018-05-04,1580.949951171875,92.10196685791016,294.0899963378906,1048.2099609375,177.92999267578125,176.61000061035156,116.7890853881836,126.13478088378906,67.91021728515625
2018-05-07,1600.1400146484375,93.12789916992188,302.7699890136719,1054.7900390625,179.21730041503906,177.97000122070312,116.22484588623048,127.2173843383789,67.48831176757811
2018-05-08,1592.3900146484375,92.73108673095705,301.9700012207031,1053.9100341796877,180.07875061035156,178.9199981689453,115.30323791503906,127.84728240966795,66.98200225830078
2018-05-09,1608.0,93.82476043701172,306.8500061035156,1082.760009765625,181.3467102050781,182.66000366210938,116.1496124267578,128.77241516113278,67.85396575927734
2018-05-10,1609.0799560546875,94.76359558105469,305.0199890136719,1097.5699462890623,183.940673828125,185.52999877929688,117.87995910644531,128.92988586425778,68.58529663085939
2018-05-11,1602.9100341796875,94.56033325195312,301.05999755859375,1098.260009765625,183.24110412597656,186.9900054931641,119.6573257446289,129.73695373535156,68.79156494140625
2018-05-14,1601.5400390625,94.8797378540039,291.9700012207031,1100.199951171875,182.81358337402344,186.63999938964844,118.54764556884766,129.13658142089844,68.70717620849611
2018-05-15,1576.1199951171875,94.19256591796876,284.17999267578125,1079.22998046875,181.1521148681641,184.32000732421875,117.67305755615234,129.0283203125,68.39776611328125
2018-05-16,1587.280029296875,94.4355697631836,286.4800109863281,1081.77001953125,182.84271240234372,183.1999969482422,117.87995910644531,128.82159423828122,68.94158935546875
2018-05-17,1581.760009765625,93.49267578125,284.5400085449219,1078.5899658203123,181.68649291992188,183.75999450683597,116.4693603515625,128.08229064941406,69.34474182128906
2018-05-18,1574.3699951171875,93.66764068603516,276.82000732421875,1066.3599853515623,181.02577209472656,182.67999267578125,116.83609771728516,128.08229064941406,68.8665771484375
2018-05-21,1585.4599609375,94.87300872802734,284.489990234375,1079.5799560546877,182.30833435058597,184.4900054931641,116.34710693359376,128.80189514160156,69.43850708007811
2018-05-22,1581.4000244140625,94.77579498291016,275.010009765625,1069.72998046875,181.8516540527344,183.8000030517578,115.58536529541016,128.85122680664062,69.41037750244139
2018-05-23,1601.8599853515625,95.90338134765624,279.07000732421875,1079.68994140625,183.0176544189453,186.8999938964844,116.09318542480469,130.00457763671878,69.55101776123047
2018-05-24,1603.0699462890625,95.56316375732422,277.85000610351557,1079.239990234375,182.81358337402344,185.92999267578125,114.96470642089844,130.01441955566406,69.16661071777344
2018-05-25,1610.1500244140625,95.61176300048828,278.85000610351557,1075.6600341796877,183.2313995361328,184.9199981689453,115.07839965820312,129.41310119628906,69.67290496826172
2018-05-29,1612.8699951171875,95.27153778076172,283.760009765625,1060.3199462890623,182.57069396972656,185.7400054931641,113.1173095703125,127.8457260131836,69.42913055419922
2018-05-30,1624.8900146484375,96.18527221679688,291.7200012207031,1067.800048828125,182.1820373535156,187.6699981689453,114.60470581054688,128.78219604492188,70.21672058105469
2018-05-31,1629.6199951171875,96.07835388183594,284.7300109863281,1084.989990234375,181.5698699951172,191.77999877929688,113.32573699951172,128.861083984375,68.60404205322266
2018-06-01,1641.5400390625,97.97386932373048,291.82000732421875,1119.5,184.8442840576172,193.9900054931641,114.8794403076172,128.98922729492188,68.8665771484375
2018-06-04,1665.27001953125,98.82928466796876,296.739990234375,1139.2900390625,186.38922119140625,193.27999877929688,115.53312683105469,131.17764282226562,69.55101776123047
2018-06-05,1696.3499755859375,99.33475494384766,291.1300048828125,1139.6600341796875,187.8272247314453,192.94000244140625,115.08786010742188,131.66065979003906,69.3541259765625
2018-06-06,1695.75,99.6263656616211,319.5,1136.8800048828125,188.4782257080078,191.33999633789062,116.32892608642578,134.34199523925778,69.71041107177734
2018-06-07,1689.300048828125,98.06136322021484,316.0899963378906,1123.8599853515623,187.97299194335938,188.17999267578125,116.84051513671876,131.93669128417972,71.03242492675781
2018-06-08,1683.989990234375,98.79039764404295,317.6600036621094,1120.8699951171877,186.26290893554688,189.1000061035156,117.5321044921875,132.82388305664062,72.36380767822266
2018-06-11,1689.1199951171875,98.22660064697266,332.1000061035156,1129.989990234375,185.8062286376953,191.5399932861328,116.20577239990234,132.00570678710938,72.69197082519531
2018-06-12,1698.75,98.4793472290039,342.7699890136719,1139.3199462890625,186.82644653320312,192.3999938964844,116.09207916259766,132.94218444824222,72.4200668334961
2018-06-13,1704.8599853515625,98.03219604492188,344.7799987792969,1134.7900390625,185.291259765625,192.41000366210938,116.17733764648438,132.48873901367188,71.6981201171875
2018-06-14,1723.8599853515625,98.58626556396484,357.7200012207031,1152.1199951171875,185.3884429931641,196.80999755859372,115.96893310546876,133.0802001953125,71.24807739257812
2018-06-15,1715.969970703125,97.33230590820312,358.1700134277344,1152.260009765625,183.48403930664062,195.8500061035156,116.15839385986328,133.17878723144528,72.55133056640625
2018-06-18,1723.7900390625,98.04191589355469,370.8299865722656,1173.4599609375,183.3868408203125,198.30999755859372,114.93627166748048,134.26312255859378,71.107421875
2018-06-19,1734.780029296875,98.04191589355469,352.54998779296875,1168.06005859375,180.4233703613281,197.4900054931641,116.12049102783205,133.18862915039062,71.56685638427734
2018-06-20,1750.0799560546875,99.02369689941406,362.2200012207031,1169.8399658203125,181.21038818359372,202.0,115.61839294433594,133.57310485839844,71.1168212890625
2018-06-21,1730.219970703125,98.31409454345705,347.510009765625,1157.6600341796875,180.19989013671875,201.5,115.05943298339844,132.61689758300778,71.66999053955078
2018-06-22,1715.6700439453125,97.6044921875,333.6300048828125,1155.47998046875,179.6751708984375,201.7400054931641,116.37628936767578,133.40553283691406,72.59821319580078
2018-06-25,1663.1500244140625,95.64093780517578,333.010009765625,1124.81005859375,177.00318908691406,196.3500061035156,116.1394500732422,129.06805419921878,72.93573760986328
2018-06-26,1691.0899658203125,96.31166076660156,342.0,1118.4599609375,179.19908142089844,199.0,115.91207885742188,130.66500854492188,73.13264465332031
2018-06-27,1660.510009765625,94.81468200683594,344.5,1103.97998046875,178.93673706054688,195.83999633789062,115.21101379394531,129.15679931640622,72.84200286865234
2018-06-28,1701.449951171875,95.8742218017578,349.92999267578125,1114.219970703125,180.23876953125,196.22999572753903,115.58049011230469,130.85234069824222,73.17951202392578
2018-06-29,1699.800048828125,95.8547821044922,342.95001220703125,1115.6500244140623,179.8597869873047,194.32000732421875,114.95523071289062,130.56648254394528,73.18890380859375
2018-07-02,1713.780029296875,97.21566772460938,335.07000732421875,1127.4599609375,181.87109375,197.3600006103516,115.18260192871094,130.61573791503906,73.25453186035156
2018-07-03,1693.9599609375,96.2824935913086,310.8599853515625,1102.8900146484377,178.7035675048828,192.72999572753903,116.25314331054688,129.58065795898438,73.03888702392578
2018-07-05,1699.72998046875,96.97265625,309.1600036621094,1124.27001953125,180.14157104492188,198.4499969482422,118.42264556884766,131.39451599121094,74.26712799072266
2018-07-06,1710.6300048828125,98.3335418701172,308.8999938964844,1140.1700439453125,182.638671875,203.22999572753903,119.1331787109375,132.18313598632812,74.36090087890625
2018-07-09,1739.02001953125,99.0042495727539,318.510009765625,1154.050048828125,185.17466735839844,204.7400054931641,119.41739654541016,133.59280395507812,73.00137329101562
2018-07-10,1743.0699462890625,99.2667007446289,322.4700012207031,1152.8399658203125,184.95123291015625,203.5399932861328,120.67739868164062,134.74617004394528,74.83908081054688
2018-07-11,1755.0,99.13062286376952,318.9599914550781,1153.9000244140625,182.55123901367188,202.5399932861328,119.5973892211914,136.18539428710938,74.22026062011719
2018-07-12,1796.6199951171875,101.27888488769531,316.7099914550781,1183.47998046875,185.6119079589844,206.9199981689453,121.03740692138672,137.91050720214844,73.96711730957031
2018-07-13,1813.030029296875,102.4842300415039,318.8699951171875,1188.8199462890625,185.90338134765625,207.32000732421875,119.3037109375,137.43733215332028,74.36090087890625
2018-07-16,1822.489990234375,101.97875213623048,310.1000061035156,1183.8599853515625,185.49533081054688,207.22999572753903,118.1289520263672,136.49099731445312,74.56716918945312
2018-07-17,1843.9300537109373,102.9897003173828,322.69000244140625,1198.800048828125,186.01998901367188,209.9900054931641,122.31637573242188,137.65422058105472,75.03596496582031
2018-07-18,1842.9200439453125,102.1828842163086,323.8500061035156,1195.8800048828125,184.999755859375,209.3600006103516,121.07530975341795,138.89630126953122,74.74532318115234
2018-07-19,1812.969970703125,101.4830093383789,320.2300109863281,1186.9599609375,186.43780517578125,208.08999633789062,119.3131866455078,138.13726806640622,74.48721313476562
2018-07-20,1813.699951171875,103.30075073242188,313.5799865722656,1184.9100341796875,186.01031494140625,209.94000244140625,119.22791290283205,138.98503112792972,74.43991088867188
2018-07-23,1802.0,104.9532699584961,303.20001220703125,1205.5,186.1754302978516,210.91000366210938,119.96687316894531,138.03865051269528,74.27906799316406
2018-07-24,1829.239990234375,104.65191650390624,297.42999267578125,1248.0799560546875,187.5260467529297,214.6699981689453,122.55322265625,138.03865051269528,74.73320770263672
2018-07-25,1863.6099853515625,107.73334503173828,308.739990234375,1263.699951171875,189.2944183349609,217.5,121.85215759277344,140.61154174804688,75.18733978271484
2018-07-26,1808.0,106.55715942382812,306.6499938964844,1268.3299560546875,188.70172119140625,176.25999450683594,123.42481231689452,140.47352600097656,75.77392578125
2018-07-27,1817.27001953125,104.6713638305664,297.17999267578125,1238.5,185.56332397460938,174.88999938964844,124.62799835205078,138.70901489257812,76.23751831054688
2018-07-30,1779.219970703125,102.4259033203125,290.1700134277344,1219.739990234375,184.52366638183597,171.05999755859375,125.21534729003906,134.53915405273438,75.87799072265625
2018-07-31,1777.43994140625,103.1160659790039,298.1400146484375,1217.260009765625,184.89288330078125,172.5800018310547,125.54696655273438,134.79547119140622,76.52134704589844
2018-08-01,1797.1700439453125,103.31047821044922,300.8399963378906,1220.010009765625,195.7849578857422,171.64999389648438,125.6606216430664,136.28399658203122,76.30374908447266
2018-08-02,1834.3299560546875,104.5644302368164,349.5400085449219,1226.1500244140625,201.5078887939453,176.3699951171875,124.3437728881836,136.9444580078125,77.58099365234375
2018-08-03,1823.2900390625,105.02130889892578,348.1700134277344,1223.7099609375,202.0908660888672,177.77999877929688,125.00695037841795,137.83164978027344,77.8932113647461
2018-08-06,1847.75,105.1087875366211,341.989990234375,1224.77001953125,203.14024353027344,185.69000244140625,125.0732650756836,137.72322082519528,78.07295989990234
2018-08-07,1862.47998046875,105.83782958984376,379.5700073242188,1242.219970703125,201.2358245849609,183.80999755859372,124.542724609375,138.28512573242188,78.18650817871094
2018-08-08,1886.52001953125,106.4307861328125,370.3399963378906,1245.6099853515625,201.37188720703125,185.17999267578125,124.26797485351562,138.67939758300778,77.9121322631836
2018-08-09,1898.52001953125,106.60575103759766,352.45001220703125,1249.0999755859375,202.9556427001953,183.08999633789062,124.29640197753906,138.01893615722656,77.01333618164062
2018-08-10,1886.300048828125,105.95448303222656,355.489990234375,1237.6099853515625,202.35108947753903,180.25999450683597,123.87008666992188,137.74293518066406,77.04170227050781
2018-08-13,1896.199951171875,105.18655395507812,356.4100036621094,1235.010009765625,203.6576385498047,180.0500030517578,123.36797332763672,138.21612548828122,77.12684631347656
2018-08-14,1919.6500244140625,106.49883270263672,347.6400146484375,1242.0999755859375,204.5157470703125,181.1100006103516,122.68585205078124,138.75831604003906,76.92816925048828
2018-08-15,1882.6199951171875,105.05464935302734,338.69000244140625,1214.3800048828125,204.9934844970703,179.52999877929688,123.5669174194336,137.93020629882812,77.86483001708984
2018-08-16,1886.52001953125,105.0351333618164,335.45001220703125,1206.489990234375,207.99664306640625,174.6999969482422,125.509033203125,138.85826110839844,79.17991638183594
2018-08-17,1882.219970703125,104.9765853881836,305.5,1200.9599609375,212.1502990722656,173.8000030517578,127.39431762695312,139.52958679199222,79.17991638183594
2018-08-20,1876.7099609375,104.28378295898438,308.44000244140625,1207.77001953125,210.08322143554688,172.5,129.67755126953122,139.14456176757812,79.13262176513672
2018-08-21,1883.4200439453125,103.41531372070312,321.8999938964844,1201.6199951171875,209.67369079589844,172.6199951171875,128.22804260253906,138.25602722167972,79.37860870361328
2018-08-22,1904.9000244140625,104.46916961669922,321.6400146484375,1207.3299560546875,209.68345642089844,173.63999938964844,127.5269775390625,139.34199523925778,78.89608001708984
2018-08-23,1902.9000244140625,104.95706176757812,320.1000061035156,1205.3800048828125,210.11248779296875,172.89999389648438,128.00065612792972,140.28976440429688,78.75416564941406
2018-08-24,1905.3900146484373,105.77674102783205,322.82000732421875,1220.6500244140625,210.7657623291016,174.64999389648438,128.79644775390622,142.36302185058594,78.86770629882812
2018-08-27,1927.6800537109373,106.94769287109376,319.2699890136719,1241.8199462890625,212.50131225585938,177.4600067138672,128.67250061035156,143.54776000976562,78.94338989257812
2018-08-28,1932.8199462890625,107.59174346923828,311.8599853515625,1231.1500244140625,214.2174072265625,176.25999450683594,128.10028076171878,143.35031127929688,78.98123168945312
2018-08-29,1998.0999755859373,109.30913543701172,305.010009765625,1249.300048828125,217.4155731201172,175.89999389648438,128.61526489257812,145.15696716308594,78.99069213867188
2018-08-30,2002.3800048828125,109.24083709716795,303.1499938964844,1239.1199951171875,219.41439819335938,177.63999938964844,128.70109558105472,144.8706817626953,78.9150161743164
2018-08-31,2012.7099609375,109.61164093017578,301.6600036621094,1218.18994140625,221.9495086669922,175.72999572753906,128.45314025878906,145.01876831054688,78.47979736328125
2018-09-04,2039.510009765625,109.0066375732422,288.95001220703125,1197.0,222.6613006591797,171.16000366210938,127.5280532836914,145.9171905517578,78.2432632446289
2018-09-05,1994.8199462890625,105.86456298828124,280.739990234375,1186.47998046875,221.20851135253903,167.17999267578125,129.56895446777344,140.85252380371094,78.80146789550781
2018-09-06,1958.31005859375,106.10850524902344,280.95001220703125,1171.43994140625,217.53257751464844,162.52999877929688,130.53219604492188,142.65921020507812,78.19596099853516
2018-09-07,1952.0699462890625,105.59133911132812,263.239990234375,1164.8299560546875,215.77749633789062,163.0399932861328,130.96136474609378,141.37576293945312,77.495849609375
2018-09-10,1939.010009765625,106.73302459716795,285.5,1164.6400146484375,212.881591796875,164.17999267578125,130.85647583007812,142.2445526123047,77.94050598144531
2018-09-11,1987.1500244140625,108.54800415039062,279.44000244140625,1177.3599853515625,218.26388549804688,165.94000244140625,132.09625244140622,143.63661193847656,77.5904541015625
2018-09-12,1990.0,109.0066375732422,290.5400085449219,1162.8199462890625,215.55323791503903,162.0,132.90690612792972,144.70285034179688,78.63117980957031
2018-09-13,1989.8699951171875,110.17759704589844,289.4599914550781,1175.3299560546875,220.7599639892578,161.36000061035156,133.41233825683594,145.74932861328125,78.95285034179688
2018-09-14,1970.18994140625,110.62646484375,295.20001220703125,1172.530029296875,218.2541046142578,162.32000732421875,133.03086853027344,145.95663452148438,79.1042251586914
2018-09-17,1908.030029296875,109.42623901367188,294.8399963378906,1156.050048828125,212.44284057617188,160.5800018310547,133.47911071777344,144.3177947998047,79.7097396850586
2018-09-18,1941.050048828125,110.4703369140625,284.9599914550781,1161.219970703125,212.7938537597656,160.3000030517578,134.03225708007812,145.74932861328125,79.47320556640625
2018-09-19,1926.4200439453125,108.9968719482422,299.0199890136719,1171.0899658203125,212.9205780029297,163.05999755859375,133.95596313476562,145.54200744628906,79.47320556640625
2018-09-20,1944.300048828125,110.8216323852539,298.3299865722656,1186.8699951171875,214.5391998291016,166.02000427246094,135.40557861328122,147.33885192871094,80.75991821289062
2018-09-21,1915.010009765625,111.49494934082031,299.1000061035156,1166.0899658203125,212.22833251953125,162.92999267578125,136.263916015625,148.13851928710938,81.19513702392578
2018-09-24,1934.3599853515625,111.89500427246094,299.67999267578125,1173.3699951171875,215.28021240234372,165.41000366210938,133.96549987792972,147.21047973632812,79.72865295410156
2018-09-25,1974.550048828125,111.6803207397461,300.989990234375,1184.6500244140625,216.6452789306641,164.91000366210938,132.22023010253906,147.67449951171875,78.64063262939453
2018-09-26,1974.8499755859373,111.22171783447266,309.5799865722656,1180.489990234375,214.91943359375,166.9499969482422,131.76246643066406,147.36843872070312,78.77308654785156
2018-09-27,2012.97998046875,111.64130401611328,307.5199890136719,1194.6400146484375,219.33639526367188,168.83999633789062,131.81967163085938,148.10888671875,78.39463806152344
2018-09-28,2003.0,111.60226440429688,264.76998901367193,1193.469970703125,220.106689453125,164.4600067138672,131.77200317382812,148.177978515625,78.74471282958984
2018-10-01,2004.3599853515625,112.81227111816406,310.70001220703125,1195.31005859375,221.5887451171875,162.44000244140625,133.22163391113278,148.8690948486328,79.1609878540039
2018-10-02,1971.31005859375,112.36339569091795,301.0199890136719,1200.1099853515625,223.558349609375,159.3300018310547,133.97500610351562,147.76336669921875,79.81381225585938
2018-10-03,1952.760009765625,112.38290405273438,294.79998779296875,1202.949951171875,226.2787170410156,162.42999267578125,132.5921630859375,147.46717834472656,78.55548858642578
2018-10-04,1909.4200439453125,110.0605010986328,281.8299865722656,1168.18994140625,222.300537109375,158.85000610351562,132.89738464355472,144.89041137695312,77.50530242919922
2018-10-05,1889.6500244140625,109.41647338867188,261.95001220703125,1157.3499755859375,218.6928558349609,157.3300018310547,132.658935546875,143.50823974609375,77.72290802001953
2018-10-08,1864.4200439453125,108.16744995117188,250.55999755859372,1148.969970703125,218.18588256835938,157.25,132.93548583984378,140.08245849609378,77.95944213867188
2018-10-09,1870.3199462890625,109.5433349609375,262.79998779296875,1138.8199462890625,221.20851135253903,157.89999389648438,132.75430297851562,140.49711608886722,77.77020263671875
2018-10-10,1755.25,103.59095764160156,256.8800048828125,1081.219970703125,210.9607391357422,151.3800048828125,131.35235595703122,133.79360961914062,77.05117797851562
2018-10-11,1719.3599853515625,103.34700012207031,252.22999572753903,1079.3199462890623,209.0984344482422,153.35000610351562,127.64250183105469,132.02641296386722,74.61966705322266
2018-10-12,1788.6099853515625,106.91841888427734,258.77999877929693,1110.0799560546877,216.56727600097656,153.74000549316406,127.67110443115234,138.27578735351562,74.79942321777344
2018-10-15,1760.949951171875,104.99609375,259.58999633789057,1092.25,211.935791015625,153.52000427246094,127.74739074707031,135.4818115234375,75.811767578125
2018-10-16,1819.9599609375,108.3138198852539,276.58999633789057,1121.280029296875,216.60626220703125,158.77999877929688,130.23655700683594,139.93437194824222,76.64434051513672
2018-10-17,1831.72998046875,108.03083801269531,271.77999877929693,1115.68994140625,215.6702423095703,159.4199981689453,133.00224304199222,140.63533020019528,77.44853973388672
2018-10-18,1770.719970703125,105.87432098388672,263.91000366210943,1087.969970703125,210.6292266845703,154.9199981689453,133.04042053222656,137.51556396484378,76.58683776855469
2018-10-19,1764.030029296875,106.03045654296876,260.0,1096.4599609375,213.83712768554688,154.0500030517578,132.61123657226562,138.29551696777344,83.3254165649414
2018-10-22,1789.300048828125,106.97696685791016,260.95001220703125,1101.1600341796877,215.1436920166016,154.77999877929688,132.25837707519528,138.84840393066406,82.65728759765625
2018-10-23,1768.699951171875,105.48399353027344,294.1400146484375,1103.68994140625,217.1717987060547,154.38999938964844,132.49678039550778,137.34773254394528,83.19178771972656
2018-10-24,1664.199951171875,99.84387969970705,288.5,1050.7099609375,209.7224578857422,146.0399932861328,131.10441589355472,132.54966735839844,85.3870620727539
2018-10-25,1782.1700439453125,105.6791763305664,314.8599853515625,1095.5699462890623,214.3149261474609,150.9499969482422,132.05810546875,138.72990417480472,84.94800567626953
2018-10-26,1642.81005859375,104.37159729003906,330.8999938964844,1071.469970703125,210.9022674560547,145.3699951171875,130.6275634765625,135.98532104492188,83.85990905761719
2018-10-29,1538.8800048828125,101.33684539794922,334.8500061035156,1020.0800170898438,206.94357299804688,142.08999633789062,131.18070983886722,132.61878967285156,84.22261047363281
2018-10-30,1530.4200439453125,101.2197494506836,329.8999938964844,1036.2099609375,207.9771270751953,146.22000122070312,134.23251342773438,131.06875610351562,85.1293716430664
2018-10-31,1598.010009765625,104.22521209716795,337.32000732421875,1076.77001953125,213.39837646484372,151.7899932861328,133.50772094726562,136.09393310546878,84.642578125
2018-11-01,1665.530029296875,103.35674285888672,344.2799987792969,1070.0,216.6745147705078,151.75,134.29928588867188,139.03596496582028,85.51114654541016
